1268548570514366474,914523981625085952,36,31,0,55,54408
1268548570166288390,716656266446184450,904,498,7,25028,8716
1268548570610831363,842462608435343361,2356,3991,10,24326,5915
1268548570975809540,1156003346588717056,24,56,0,51,50
1268548571369963520,1164130805687435264,306,359,0,2205,1735
1268548571223199744,259822011,72,316,0,1717,822
1268548571697164294,1265727439201689601,62,64,0,1660,603
1268548572213100546,2811363017,292,740,0,16233,1086
1268548572707987457,1130590928408723456,16,21,0,20,67
1268548572875837445,1181426945382240256,22,32,0,241,18420
1268548573601333249,1023753180146851841,121,150,0,32153,9236
1268548573685329923,1244476029030154240,9,104,0,5556,1386
1268548573676941317,135930821,1476,258,8,473,376353
1268548573928587265,16270679,10478,9,314,0,1448014
1268548574683566082,1152479952870072320,6,111,0,21210,13381
1268548574918385668,18409861,4900,8,137,0,322902
1268548575287484427,777957024931864576,626,530,2,27821,60413
1268548575191085056,731463081868578816,17,161,0,1092,1243
1268548575308517377,751342675937329152,649,1210,0,10440,4521
1268548575484694530,1183264020708515840,14,0,2,0,32909
1268548576638119937,1017277548391116800,431,1737,3,118860,110099
1268548577233637376,1242069837284888577,137,261,2,6703,5040
1268548577036505089,2479579314,11,33,0,284,32
1268548577292402691,1084559041639129095,103,133,0,11608,8609
1268548577204338691,1206747475119243265,355,430,1,2481,3755
1268548577523007490,3924373529,348,550,2,24522,21244
1268548578001195008,780178759731281920,655,585,3,103347,90978
1268548578613616641,950757429029031938,437,449,0,3707,3881
1268548578877767680,1440566606,548,495,4,7817,24165
1268548578835922944,1048058430,6226,6840,1,6597,9983
1268548579666333696,1246316006324064257,0,40,0,0,6
1268548579834105862,2805169836,92,183,1,1517,4668
1268548579951509508,1188085856457773057,1391,1462,0,12790,26357
1268548580790370305,854331895328460800,620,928,0,8244,8735
1268548580945641475,1252777572473110529,87,442,2,3011,509
1268548581729996803,1262558421808820224,3,47,0,49,32
1268548582438776835,695954542022803456,128,1658,0,62133,22295
1268548582585614336,1175732845609914368,375,384,11,927,35064
1268548581687988231,1262585821745434627,376,360,24,421,3084
1268548583118254081,959569768100630528,2,313,0,617,3977
1268548584250761218,399037422,604,1089,10,9838,8696
1268548585202823171,1268515663779422209,0,0,0,0,5
1268548585186037761,2992768650,433,243,1,105491,42484
1268548585379020804,4741364270,467,76,24,1215,867
1268548585869762567,1152018498341756933,464,425,22,25423,12037
1268548586339536897,554258898,391,470,37,1410,1335
1268548586670829568,1056253479516340224,219,669,0,156596,41713
1268548586675081218,2865592210,269,720,2,123427,55860
1268548586947690497,1263733944354131969,60,62,0,1095,1243
1268548587593621505,1259615029407748096,11,20,0,0,2896
1268548588264710144,1246343187108491272,86,1,5,212,407
1268548588638031881,238045582,131172,13441,1327,9,86610
1268548588361170945,1145364693185224705,779,784,14,12948,48753
1268548588973498369,720696684540469248,314627,20,56,10,298
1268548589023879171,1014857731189043201,41,3,0,12,62
1268548588805804033,365738115,559,231,1,21677,17355
1268548589199986690,1262934440142987266,43,208,0,55,55
1268548589548158976,1000216629970644992,48,406,2,51471,15390
1268548589883703304,890434373417406465,2107,2341,1,19483,24307
1268548589971791874,93091480,467297,331,1809,3399,13112
1268548590110212100,1266360009689980934,13,61,0,63,816
1268548590156251138,192121741,400,503,3,4583,99069
1268548590915465218,1102989555358085122,92,64,0,17985,22190
1268548591028666370,1262660517400924160,8,7,1,1310,1556
1268548591477559299,1249290709624111104,23,274,0,1285,416
1268548591737602050,929416632912490498,44,137,0,963,1854
1268548591561383939,1255697898060333069,529,542,2,2009,4757
1268548591955718148,755640402,716,716,2,6732,21057
1268548592274493445,1103364291447672834,1445,510,0,36101,63854
1268548592534458369,1235119448127750146,226,342,0,12843,18171
1268548592308011011,1267501122857533440,3,45,0,126,119
1268548593847320582,1523375342,100,207,0,5071,68857
1268548593008459785,1131358675195506688,151,236,1,3617,3452
1268548594132549636,2412857493,131,310,0,1894,1517
1268548594321235968,135277507,36,220,0,68,343
1268548594988134401,485961296,137,600,1,5235,2312
1268548594879078402,578942149,4067,225,13,12058,23043
1268548595357306889,1009901015800471555,968,794,1,29301,48394
1268548595374067712,1156598776934486016,10,612,0,34500,20538
1268548595512496138,1250632435345154048,5,169,0,3171,1492
1268548596586217478,414073141,462,303,9,51973,219997
1268548596590358529,302584532,37,70,3,554,569
1268548597106253830,938209763283828737,16,207,0,40,242
1268548598226128899,1264891392297500672,644,640,0,5047,4277
1268548598586802176,2887532969,484,941,12,508,315
1268548599027245064,1510996964,314,253,3,46503,19381
1268548599006351361,1113443515684360193,173,52,0,26463,26698
1268548599090221057,1107176077,136,442,3,29,4195
1268548599614496770,1189924913240428545,0,85,0,254,2603
1268548599551602702,362473769,2665,2529,10,46203,54847
1268548599601905667,827238764791476224,62,447,0,17544,3032
1268548599698403334,280827255,422,433,7,18939,64370
1268548599341817860,840750923928477696,199,277,0,3032,9761
1268548600268800001,1188514314581245952,76,846,0,52,3502
1268548600398860288,1099524008423419904,99,266,0,2358,7138
1268548600554033152,811768906301968384,1862,704,3,677,378112
1268548599731888130,199415312,253,82,31,1689,7353
1268548601053097984,835181106525790208,163,135,0,3473,2179
1268548600952426497,1007468622166491136,76,46,0,55,604
1268548601334173697,2907182119,145,219,2,186,1324
1268548601682280453,108713721,6727,6816,32,5671,15462
1268548601929703425,589306470,999,571,2,69984,80786
1268548602475024388,1259926013284253696,33,51,0,1316,1377
1268548602806312970,865874398263169025,164,592,0,39904,14686
1268548603519401991,364186088,730,1383,6,275,2150
1268548603531927553,2710368479,444,1677,5,173886,33179
1268548604249214980,1232103670004641792,2,59,0,1250,471
1268548604341485575,934865129388122113,7097,7523,0,118558,156351
1268548604584701954,939122765403078657,61,248,0,66125,85102
1268548604463140866,1243024539052900353,359,698,0,1473,5531
1268548605197115392,1258686254826360833,23,84,0,74,47
1268548605482336265,1527934208,363,227,0,11961,3494
1268548605473894403,1225250152006504448,807,547,0,3555,6414
1268548605536862210,1251536831406981121,429,499,0,1084,1101
1268548605704536069,1067030090054217729,5283,78,4,226,17818
1268548605658443779,39581447,21621,16329,134,490,52802
1268548605691998208,2172456602,195,418,4,33222,30996
1268548605750763520,385016627,524,195,8,3739,12569
1268548605960470533,1205116355952799744,348,401,3,21657,6375
1268548606296031234,1193435173963960321,8,22,0,137,1400
1268548606610550785,1256672218055991297,2,25,0,277,275
1268548606103035908,1258660006989148161,0,22,0,224,128
1268548606652489736,276366194,290,358,3,4834,16266
1268548606920884231,1056578471252635652,23,34,0,1,1673
1268548607596269577,499319483,21,78,0,24,54
1268548608342863874,126548082,283,1170,1,125414,358629
1268548609747955715,2869982245,739,391,0,11337,17305
1268548609747881984,1967930454,158,37,0,41,1358
1268548610142150661,1233998715536343040,224,200,0,3210,731
1268548610406350848,277010123,323638,5,480,2,1461
1268548610255466498,85337748,76,509,4,73,34591
1268548612172255233,955049048347684864,196,552,0,38507,12912
1268548612310683651,267973265,1173,906,30,37237,146452
1268548612566462465,1012909406172995584,3139,873,1,48515,24285
1268548612872691715,19750568,141,274,0,22452,3256
1268548612721704962,1239740720442818560,284,410,0,439,2109
1268548613250125831,3310829482,6,4,0,7,723
1268548613493456904,20904490,41234,4001,539,100186,40447
1268548613669560322,1240746601133588490,81,62,0,10191,3353
1268548613703110660,713367857141129217,79,1519,0,705,2177
1268548613841522695,1082192274048589824,15,49,1,107,783
1268548614026117120,29902575,11210,11316,1,8081,15855
1268548614118346753,2167641996,170,755,1,591,2775
1268548614961463297,139092382,997,274,16,57496,204788
1268548614785286145,960586127693484034,37,244,0,1449,1052
1268548614978224130,1112983131294822400,123,223,1,13878,1948
1268548615120789505,1266757512226897920,21,63,0,424,487
1268548615884156935,1219407761995378688,1070,685,13,39960,33947
1268548615892582400,1201515133865877505,1,104,0,267,643
1268548615938637828,1262404353639370752,1,41,0,795,3252
1268548616286855170,3996930142,260,152,4,366,390
1268548616479744005,1055839125771706368,11,11,0,296,375
1268548616764915714,3174638213,292,414,3,41,2353
1268548618111369227,1258686254826360833,23,84,0,75,48
1268548618446872576,1230857050114015233,20,68,0,2065,4507
1268548618132299776,279729268,2411,2512,3,9262,48612
1268548618769838080,3059968257,201,188,0,144769,148491
1268548617972920320,343816530,94,605,0,33969,11808
1268548618883129346,2842775108,3274,810,2,7508,9139
1268548618878881794,111864437,61,55,6,36,508
1268548619411521539,1235810328702644225,4,26,0,9172,6035
1268548619667484681,737733031381897216,511,598,1,44759,51971
1268548619784814592,1570319316,1203,1663,1,38730,108180
1268548619684241411,1102134711336370177,680,115,0,36139,43459
1268548620183384069,758750729368539139,366,198,1,76821,53231
1268548620346941442,1054678840822231041,174,286,0,8703,65251
1268548620938346501,1259881759568728065,50,80,0,202,599
1268548621017976834,86421040,647,369,10,84,3864
1268548621294882819,899078984452984833,1287,742,0,8448,1868
1268548621181558785,1236505270190108672,16,160,0,251,384
1268548621420695555,787037816962285569,7304,8014,1,29565,36368
1268548621517164544,1256672218055991297,2,25,0,277,276
1268548621475160065,261800705,924,927,0,1857,9774
1268548622393753612,1255790921511124996,770,751,17,4783,2566
1268548622796427266,1225977555309793281,9,88,0,337,130
1268548622855155713,1259847839775145984,2,42,0,1,11
1268548623303933952,853306471756423168,11045,140,6,462,695
1268548623614324741,1245397284554264578,44,414,0,67,479
1268548624553836551,3349743305,4,78,0,100,50
1268548624377679877,874099574880714752,28,102,0,13017,50794
1268548624612560898,1246676282433134592,671,106,8,142,1823
1268548624960688128,825127451550425088,1617,2070,0,59694,16266
1268548625736577026,1261559046429003776,29,55,0,2239,937
1268548626390884353,1254015134336348160,102,161,2,5633,2605
1268548626479042567,1225783709854396416,257,1066,13,17899,3820
1268548626382491648,945386527227568135,383,274,0,5353,4356
1268548627141664768,1252644749367894017,275,200,0,1889,3914
1268548627200462851,174305730,1660,3339,18,13382,46588
1268548627896700931,1257613299241250817,894,892,3,399,4792
1268548627934457867,1258722178960445441,98,35,0,280,291
1268548627712049153,1113230321967816704,2,18,0,5,93
1268548629104558082,1112983131294822400,123,223,1,13879,1949
1268548629834403841,871922782384160768,191,36,0,28765,392200
1268548629985460228,756826446073516033,27,557,1,1559,13894
1268548630006423557,1032486115784028161,1,43,0,20,60
1268548630266421248,1239821139653713920,1456,1452,15,1009,9789
1268548629859651586,747039423330553856,1278,987,1,5618,3260
1268548630803341316,109997368,28,531,0,6154,4113
1268548631289909251,1233205392982732801,248,339,6,3260,5819
1268548631285714953,578634989,335,99,25,10342,54883
1268548631226916867,21735916,480,285,27,141,10802
1268548632451710978,1131197007165440000,205,221,5,194,4339
1268548632409767936,2858288838,178,391,12,7242,7960
1268548633969950720,1228297499862941696,3,52,0,8441,1880
1268548634192359425,44622201,153,299,7,35480,81719
1268548634842468352,958809252453371904,1640,1184,17,3476,7396
1268548634943074305,1928799972,1930,976,0,9329,21900
1268548634985062405,1051090775470235648,217,234,0,0,2662
1268548635161251842,1204524585875656707,47,76,0,44,337
1268548635513556994,323613144,37,52,3,69,56150
1268548635475808258,988711328,4514,4949,8,1119,15058
1268548635605766149,1174000833505021952,422,557,0,13853,14811
1268548635815563264,870024347246669824,311,253,0,27592,16942
1268548636062998530,582256926,350,809,1,30507,27975
1268548636176154625,1089965627824066560,6051,5263,71,58993,33294
1268548636205625345,1258782001919754241,39,286,0,198,451
1268548636344016896,840411927683584000,551,227,0,204107,355068
1268548637346406415,1088111865765363712,3,20,0,36,370
1268548639137370116,737294214933811202,118,605,2,126142,132462
1268548639678488582,1101820088687226880,30,49,1,421,215
1268548639296757768,188017510,2296,1086,48,919,5703
1268548640383143937,4658816912,319,288,0,6269,1595
1268548640945188869,1183437612645670912,1520,1784,0,176,2164
1268548641251360769,1131197007165440000,205,221,5,194,4340
1268548641167413250,1558215656,36,479,0,248,152
1268548641767161857,1015777532656775170,146,147,1,15378,7122
1268548641918193664,837832216562532352,54,46,5,533,839
1268548641834307586,861571069978722305,4215,3860,10,299687,197584
1268548642018820098,782298821866901506,147,165,1,5574,9906
1268548642136297477,1155154206195511296,159,342,1,4901,4109
1268548642576773122,1062206415689793536,1129,790,1,42125,36797
1268548642794864644,1268547680952868864,0,1,0,0,1
1268548642790682631,874446895774449664,111,441,2,35025,13837
1268548642056679425,1251730289862365186,74,155,0,3546,1941
1268548643038081024,1266012630797504515,101,197,0,245,543
1268548643415613440,4278158353,119,226,0,3784,3065
1268548643897909248,1238102430253867008,1072,1043,9,546,16922
1268548645093363726,1089288490519531521,898,3224,11,3296,1657
1268548645013655553,1252799725830467585,374,870,0,1132,5001
1268548645558931456,1166292357815209984,963,1225,19,15995,6562
1268548645852532739,596771357,509,1912,3,93406,62011
1268548645776998400,953076425174564864,199,226,0,33135,73485
1268548645915328514,764396175919226880,312,1810,0,7659,121350
1268548645982474243,1190857475542732800,148,221,0,14730,15301
1268548646171217921,1199731514285740034,2102,724,52,23658,9779
1268548647169523719,515593842,19,156,0,4305,145404
1268548647240830976,1103275798184714240,0,57,0,2419,524
1268548647471525889,1457667319,99,372,0,9023,1435
1268548647509254144,439673699,304,112,22,6630,4056
1268548647861583872,1236770416678535169,29,96,1,1008,1275
1268548648016715778,138662579,433,661,5,3164,59548
1268548648155086848,863581197242216450,1,76,0,3448,2080
1268548649019215872,968478547189911552,1209,575,1,65261,13002
1268548649119813632,1078639532642160640,21,5,0,1,697
1268548649262383105,1051090775470235648,217,234,0,0,2663
1268548649665138691,790940376559390722,65,125,0,14006,256
1268548649593835521,1195926039962279942,130,119,1,378,2275
1268548649983922186,1148202712447606784,2,69,0,4540,1678
1268548650143232008,940275996384735232,576,713,0,4236,3154
1268548650176778242,345757880,405,676,2,34592,11672
1268548650596270080,22716237,3795,4823,14,74273,95572
1268548650801811457,1262686965498966016,0,38,0,79,15
1268548650948530177,996036671912267781,2404,1946,4,83991,47239
1268548652286476292,1120236614876155904,82,278,0,2415,2416
1268548652399824902,1127905851694411776,63,163,1,33936,32898
1268548652764725249,1255993085315743752,1729,2601,4,8522,6999
1268548652781486081,1347964698,430,489,4,9030,5026
1268548652580175872,701555154290520065,18,223,0,297,730
1268548652957655045,1109087321205309440,546,329,0,6822,233054
1268548652739571713,2580554630,285,4216,2,4550,144306
1268548651737120768,1110840247,234,889,3,38541,8563
1268548653146427393,1268326772526866432,0,1,0,2,5
1268548653607727110,963437258815737856,34,458,3,0,18475
1268548654719270917,972162448949116928,28060,15805,17,23092,86915
1268548654874406914,1092594461341671424,759,841,0,49,1051
1268548654929006592,1150086881503301633,7157,6902,0,14791,20682
1268548654861819904,1243159189133971458,2274,1887,16,5609,8758
1268548655109324802,1140790313671245824,214,1148,0,19697,17058
1268548656157859840,1015212009326104577,250,275,2,18366,13262
1268548656506028035,1206375313233584128,14,54,0,4,10
1268548657365778433,757132031864156161,0,261,0,28984,24753
1268548658385113093,1056105025,126,252,0,344,561
1268548658489892866,388546464,445,1313,0,17838,18919
1268548658410242051,2212135825,101,131,0,5,183
1268548659010048000,752858242477355008,224,183,3,4084,8668
1268548659161022476,1128432217468719104,112,188,1,4950,1412
1268548659035148289,1205572701383012354,1008,694,5,54801,48965
1268548659152592898,1081390704318832640,844,953,0,40906,28740
1268548660540903426,1714704752,39154,197,22,50170,38864
1268548660960342024,1243380095193985026,119,288,1,18807,2321
1268548661044264968,900872296440754176,2068,2152,0,56874,25408
1268548661383958531,708089909,85,70,0,22,166
1268548661648203782,1160944176873132033,7873,7035,17,5207,55657
1268548661702778887,602511339,771,475,3,3492,17805
1268548662038233088,1256035456904335360,219,321,8,7377,4071
1268548662336118788,731987304,397,277,0,5454,9530
1268548663187517440,1266677132584873985,262,256,0,65,512
1268548664278073347,1076683456455749633,234,87,0,15327,19059
1268548664055738374,793829863450750977,122,138,0,1960,2528
1268548664802377731,82305546,166,756,0,4474,12219
1268548664697421831,3286580828,112,350,8,19726,199939
1268548664773017603,1167465396472934400,2273,213,10,4317,29710
1268548665007845382,297946182,4810,5287,242,63364,56468
1268548665481867264,906658046214115328,177,528,8,21359,7111
1268548666081652739,1231010471030984706,46,500,0,7,239
1268548666408808452,1204259135371395072,1551,1476,1,2184,44903
1268548666433945601,1257922194920914947,175,176,0,4164,5271
1268548666803081221,1051090775470235648,217,234,0,0,2664
1268548667042136066,52107740,1456,4995,42,80558,168971
1268548667377623046,1031048058174230528,8,42,0,4106,2365
1268548667482484749,1279367514,1065,962,38,293852,198652
1268548667981680640,1028332812,297,160,0,1269,9708
1268548668015157252,1329409206,2215,1225,54,1049,4034
1268548670242373635,1189924913240428545,0,85,0,254,2604
1268548670573731843,44564300,907,1798,11,1257,39129
1268548669911023617,1535110142,32399,199,95,42,6409
1268548671588761601,101816665,124,57,0,2,278
1268548671714574336,1036656753402769410,98,91,0,316,2913
1268548672037543942,1238157390744367104,30,86,0,35,33
1268548672041684994,1254168105498132482,169,57,1,1555,1763
1268548672553463809,2272116546,315,878,1,60533,24897
1268548673337786368,1255111679760904192,139,557,0,357,409
1268548673241300997,1053917912505950208,27211,3557,4,65437,42345
1268548673530671104,1164213929897316353,6,37,0,23142,7715
1268548673765597186,2999408202,4,47,0,50,81
1268548674218536969,1267915560198836224,2,57,0,100,38
1268548674759602176,763057742,3296,3313,24,223,207702
1268548675757842437,904146344784400386,5,43,0,891,940
1268548676097576961,829881515878211586,0,7,0,3,4790
1268548676298964994,1124533358132744192,130,565,0,65969,104555
1268548676647030784,3138728324,345,149,0,5339,6479
1268548676756144128,1133506536528072705,49,3797,0,332,3775
1268548676793884673,1172354122546171905,77,76,0,1960,12212
1268548677121060864,3230497610,345,468,9,18621,240107
1268548676739358720,2936032895,1403,1829,7,26390,7981
1268548677200740361,1196124334936350720,742,702,13,16545,11323
1268548677343346689,461167637,526,535,5,11920,125425
1268548677645283329,3192205562,2291,1211,11,85,7419
1268548677733408768,1217680460081483778,6,18,0,11,9
1268548677955735554,17235409,1469,3835,84,3315,3889
1268548678320521219,1210377396953788417,0,7,0,0,8
1268548677628497922,706823997304909824,298,71,7,6574,11001
1268548678668689408,1214252716798562304,87,252,0,563,204
1268548679310413833,338969930,1797,2126,0,5889,13769
1268548679738294274,1181749206651850752,48,87,0,485,1052
1268548679792766982,199643170,35,129,0,829,327
1268548680040275968,1115994402885783555,11,901,1,14191,9495
1268548680078016512,238461323,246,273,1,92,8602
1268548680359034880,1182763917912576000,0,75,0,6,7
1268548681038512128,1092594461341671424,759,841,0,49,1052
1268548680967225350,1029032243895840768,24,169,0,126,2862
1268548681046818830,322325818,3482,1479,16,3323,352372
1268548681697026048,1264131345162387456,16,121,0,3,7
1268548681780903936,1054407334527610881,98,258,0,11450,20747
1268548681915039748,823100698661265408,2237,610,0,40910,28593
1268548682204557315,848478392907444224,143,386,0,5394,1506
1268548683563442179,1051090775470235648,217,234,0,0,2665
1268548683437608960,956893897766023170,458,468,3,3395,4054
1268548683861237761,1267730062410838016,8,5,0,9,84
1268548684150603776,865211046784491520,509,505,0,29780,29761
1268548684070957061,476592580,1346,875,43,7440,203585
1268548683949359108,2431784157,1053,1570,7,26106,6124
1268548684481994762,996736485272576001,69,188,0,10561,11251
1268548684825989120,2443102027,513,237,4,818,11791
1268548684922474502,819095640810491905,9848,10802,27,241935,141974
1268548685048295431,1258681812496330752,30,107,0,73,60
1268548685182447616,403153571,282,1193,5,26247,219580
1268548685832630272,2645878783,805,425,0,5010,8568
1268548686419767296,908869061811015680,137,1614,0,11812,1640
1268548687103492096,946154635475202050,8,26,0,3,1239
1268548687472594948,1222852715367157761,1,23,0,2424,1986
1268548687472537604,785494512172994564,1780,447,2,2811,3836
1268548688395337728,1258374384735174657,1,10,0,356,61
1268548688709849089,911386671572234241,2353,1914,9,37112,43214
1268548689297104898,1265639951510667264,0,1,0,6,45
1268548689401970695,1257073337450274816,123,384,0,12024,9519
1268548689506770945,705483587227766784,44,607,0,2678,281
1268548688684744707,1201527209057345537,146,177,2,28,1569
1268548689649377285,3376932400,282,192,0,36040,6045
1268548689682972672,1093632020255776769,132,19,0,15666,2616
1268548690698014725,888000867441545216,1787,89,0,13555,8339
1268548690941284353,2959010956,1024,505,7,34284,68991
1268548691620704258,966358177104179205,10,16,0,414,51
1268548691696275456,1243930288478203905,1011,1004,20,10611,9521
1268548692019220488,1055821850645647360,38,24,2,3937,4751
1268548692988121090,1264587306347802624,92,111,0,1584,2226
1268548692878950401,1252204985716297728,2177,3340,0,1138,3187
1268548693227118596,1128285856635080704,1064,511,22,58916,7984
1268548693449457665,238045582,131173,13441,1327,9,86611
1268548693726281730,238080164,144,192,0,2823,8056
1268548694208663554,831620944594624513,3888,4233,1,6653,7578
1268548694691000324,507552965,405,276,3,94007,70713
1268548695361978373,1262343242227560449,327,701,0,1583,122
1268548695341125635,8767602,150,271,5,491,2102
1268548695496294401,887968894312468481,21,125,0,4067,2405
1268548695810805761,2951284958,8820,229,33,319653,88227
1268548695714340865,1267889839434805248,43,46,0,33,150
1268548696138014735,1192433214821822465,126,2002,0,17775,2276
1268548696662249475,1250724877020979201,151,162,9,5009,3410
1268548696901328899,1260275228149714946,1,37,0,105,48
1268548697010421761,1017188155655688192,243,157,11,85844,27422
1268548697262100481,3390290374,190,223,1,43981,7871
1268548697077538817,732606191226904576,262,168,0,445,568
1268548697819840512,376415402,137,405,9,237,2156
1268548699120074760,231070829,865,1324,30,4870,194240
1268548699753451527,1266334100316700672,14,6,0,1174,1255
1268548700378464256,1051090775470235648,217,234,0,0,2681
1268548701263405061,95575388,812,667,20,28025,116121
1268548701267599365,1096890710953885696,8,141,0,41,336
1268548701888352267,785494512172994564,1780,447,2,2811,3837
1268548702358077443,1247822704293621760,183,1883,0,4594,286
1268548702660108296,3064407968,882,894,21,118881,54629
1268548702781702147,3236410470,539,369,1,23491,10002
1268548702815301632,180365358,233,49,32,11,1739833
1268548703528390657,1081566384528605184,212,451,1,2489,1057
1268548704060964868,533565756,1480,618,8,103530,170662
1268548704354684930,888000867441545216,1787,89,0,13555,8340
1268548704300150787,634138950,395,657,1,633,3788
1268548704513994752,928210220609888256,30,153,1,14697,24893
1268548704442728450,760439404284350464,859,176,0,2359,1435
1268548704522440705,877193520544571392,77,559,0,111954,105974
1268548704405016576,17879798,19016,433,36,927,10206
1268548704635584516,1043513016430383104,68,267,0,44556,71764
1268548704811790339,1196104790549417987,243,1409,0,12949,12928
1268548704690208769,981162088482603008,21374,7287,27,170466,234951
1268548704857923591,1181038802128625670,5345,148,44,4834,19859
1268548704933498882,3023797095,866,531,22,5246,19593
1268548704941887489,36648488,2008,723,7,178,64151
1268548705445203976,1267775108581556225,198,315,0,225,301
1268548706258870279,929643939325386752,307,652,0,9040,9622
1268548706376265729,809153154231238657,156,159,1,19547,20290
1268548706518827009,1099927407711072256,2220,1591,24,19443,10519
1268548706762137600,1089028416249171969,203,166,0,14103,23826
1268548706984484865,2892942402,81,487,0,2142,2231
1268548707668066304,247443556,147,106,3,73,597
1268548709173932038,1121340858534522880,964,226,26,1572,3699
1268548710784524294,843773907496849408,38,160,0,9150,4764
1268548711543721985,871922782384160768,191,36,0,28765,392206
1268548712504139778,2855136498,14342,14907,181,47001,129757
1268548712558661633,2176319702,522,548,0,27404,43382
1268548712885870593,946514143208726530,310,870,0,6196,16922
1268548712973950976,1268526877024518145,11,12,0,0,19
1268548714349703170,3023797095,866,531,22,5246,19594
1268548714714537985,1475655132,109,224,0,179,67
1268548715415044100,3346164166,1064,319,5,109416,69910
1268548715876364294,1029256447069016064,28,244,0,150543,101739
1268548716199383040,1173030598698557440,257,83,1,4777,2534
1268548716622987267,797186917653745665,946,1049,0,22795,2058
1268548716740448264,499319483,21,78,0,26,56
1268548716878856193,266497520,349,261,1,128028,40263
1268548716958560257,172509647,628,418,4,21243,96815
1268548717071777794,2761280957,1567,1287,2,26692,11045
1268548717340221442,841418903758741504,63,253,0,13,1132
1268548717507944448,1148358361286680576,2,77,0,37,6
1268548718413975557,1263381631206748160,408,434,0,1427,2873
1268548718690779137,1248804680232079360,135,0,0,1402,1384
1268548718883676161,949323223908343809,11,0,1,15,8506
1268548719378604035,232419727,678,1947,16,27646,25454
1268548719366025216,1236797703595741189,171,239,1,9418,10200
1268548719693225989,1051090775470235648,217,234,0,0,2682
1268548719990976518,1263101688333787137,69,63,0,631,1038
1268548720095907842,414073141,462,303,9,51973,219999
1268548720196534272,1008268949375496192,30,179,0,18515,10316
1268548720146120704,858741878266703874,6394,2208,3,75630,65457
1268548720347537413,1048438008,11500,8089,9,1554,31429
1268548720414601217,19245154,46,93,2,874,530
1268548720855003145,1011982410,902,332,5,42153,167903
1268548720913768448,911386671572234241,2353,1914,9,37113,43215
1268548720972517384,818457071146434561,272,388,0,19451,8335
1268548721266089987,1268543026349117444,0,0,0,0,1
1268548722381795328,1113429873890979841,92,87,0,17769,5874
1268548722599907328,1087159209370603522,35,22,1,4671,8972
1268548722675376139,1879933890,534,879,13,12831,110541
1268548724764139520,1230884833334677504,176,178,0,1684,5381
1268548724785102855,115325564,1598,1508,14,28474,21360
1268548724629950471,954539674634280960,1937,1436,6,71615,29776
1268548725284184067,849298318626877440,632,570,3,349,227
1268548725422637057,1258681812496330752,30,107,0,74,61
1268548725460348938,2849859583,12985,157,7,6536,26084
1268548725732974592,1224907623788576768,166,97,0,710,247
1268548724982251522,1098720990,2220,396,53,3762,1501
1268548726022443014,2252024784,393,454,169,970,8805
1268548726316032003,855734205174521856,4009,633,1,4203,94084
1268548726794190848,1112811767598600192,266,205,0,5952,22790
1268548726848716800,352445111,2,2,0,34,571
1268548727108710400,2942155609,11131,1674,109,29544,38747
1268548726597005315,4913614500,2413,84,1,33,2203
1268548728614420490,1035546258046218240,460,519,0,11452,32306
1268548728656453632,1726759112,190,623,0,11817,4890
1268548728891285504,887962250081849344,233,419,0,4378,7477
1268548727813427207,732550639,2137,3372,23,1604,11137
